"","X","specificEpithet","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass","flowers","fruit","leaves","bbch.f","bbch.v","flagged","note","flagged_question","question_note","entered_by","imput_date.GPS","pdsi","pdsi.sd","pdsi.min","spiyear.min","spispring.min","spisummer.min","spiyear.mean","spispring.mean","spisummer.mean"
"2100",2100,"hortulana",20434113,"TAWES",2006,5,5,"2006-05-05","Maryland","Allegany","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20434113",-78.917524,39.56259,"geo_referenced","Y","N","Y",65,17,"","","","","DB","",0.160593227483332,1.44701065438056,-2.78999996185303,-2.8797287940979,-2.8797287940979,-2.31176900863647,-0.000110724882688373,-1.6129521327457e-06,-1.6129521327457e-06
"2101",2101,"hortulana",22802869,"ODU",1969,4,18,"1969-04-18","Virginia","roanoke","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22802869",-80.05473011,37.26469776,"county_centroid","Y","N","Y",62,17,"","","","","DB","",0.147372876183461,1.7191452956311,-3.64000010490417,-2.3776433467865,-2.3776433467865,-2.20496940612793,-0.000123908219393343,-6.69916771585122e-05,-6.69916771585122e-05
"2102",2102,"hortulana",7188863,"ILL",1915,4,29,"1915-04-29","Illinois","macon","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188863",-88.96284736,39.85896632,"county_centroid","Y","N","Y",65,17,"","","","","DB","",0.223559322103984,1.69157819114742,-4.40999984741211,-3.63467812538147,-3.44140291213989,-3.63467812538147,0.000204105745069683,0.000217281791265123,0.000217281791265123
"2103",2103,"hortulana",5485847,"EKY",1998,1,1,"1998-01-01","Kentucky","clinton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5485847",-85.13786471,36.72983687,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",0.134491526379676,1.66602685096051,-4.21000003814697,-2.73229289054871,-2.6103253364563,-2.73229289054871,2.92028908006614e-05,4.7778168664081e-05,4.7778168664081e-05
"2104",2104,"hortulana",19212090,"UCHT",2001,4,19,"2001-04-19","Tennessee","clay","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212090",-85.53527027,36.55124999,"county_centroid","Y","N","Y",65,15,"","","","","DB","date",0.147627127388398,1.76655910050792,-4.86999988555908,-2.73229289054871,-2.6103253364563,-2.73229289054871,2.92028908006614e-05,4.7778168664081e-05,4.7778168664081e-05
"2105",2105,"hortulana",21204159,"EIU",1966,10,1,"1966-10-01","Illinois","Coles","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204159",-88.150004,39.402067,"geo_referenced","N","N","Y",NA,NA,"","","","","DB","",0.401101695310514,1.80421480982761,-4.69000005722046,-3.63467812538147,-3.44140291213989,-3.63467812538147,0.000204105745069683,0.000217281791265123,0.000217281791265123
"2106",2106,"hortulana",16080410,"FLAS",2012,6,23,"2012-06-23","Arkansas","Benton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080410",-94.3456333,36.1785833,"geo_referenced","N","N","Y",NA,NA,"","","","","DB","",0.0239830525213126,1.86532010405863,-4.59000015258789,-3.31783318519592,-3.31783318519592,-3.30772876739502,0.000247529591433704,0.000347050576237962,0.000347050576237962
"2107",2107,"hortulana",12876953,"UARK",1983,7,10,"1983-07-10","Arkansas","washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876953",-94.22168881,35.97609413,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",-0.0400847371478202,1.93825964106756,-4.42999982833862,-2.6824324131012,-2.51543378829956,-2.6824324131012,0.000150603300426155,0.000122900048154406,0.000122900048154406
"2108",2108,"hortulana",11586280,"IND",1951,9,5,"1951-09-05","Indiana","Knox","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586280",-87.409376,38.678091,"geo_referenced","N","N","Y",NA,NA,"","","","","DB","",0.416525425957674,1.63469088789439,-4.73999977111816,-3.800377368927,-3.800377368927,-3.6960232257843,0.000287100294372067,0.000381602818379179,0.000381602818379179
"2109",2109,"hortulana",17566693,"SIM",1937,8,28,"1937-08-28","New York","Richmond","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17566693",-74.234105,40.515616,"geo_referenced","N","N","Y",NA,NA,"","","","","DB","",-0.0228813516007642,1.66587268319069,-3.79999995231628,-2.61880922317505,-2.555495262146,-2.61880922317505,5.11284233652987e-05,6.21794679318555e-05,6.21794679318555e-05
"2110",2110,"hortulana",16491709,"UOS",6,4,3,"2006-04-03","Tennessee","franklin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16491709",-86.08283625,35.15232064,"county_centroid","Y","N","Y",65,15,"","","","","DB","",0.16627118741241,1.69799972947128,-3.91000008583069,-2.78140640258789,-2.78140640258789,-2.5984034538269,4.08015439461451e-05,9.42641127039678e-05,9.42641127039678e-05
"2111",2111,"hortulana",21924445,"APSC",1983,4,7,"1983-04-07","Kentucky","hancock","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21924445",-86.7832682,37.84741006,"county_centroid","Y","N","Y",55,11,"","","","","DB","",0.278050842773864,1.63244467589132,-5.03999996185303,-3.02296733856201,-2.79276990890503,-3.02296733856201,-5.41147201147396e-05,-5.37876712769503e-06,-5.37876712769503e-06
"2112",2112,"hortulana",21204155,"EIU",1965,5,2,"1965-05-02","Illinois","peoria","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204155",-89.7623937,40.78605253,"county_centroid","Y","N","Y",65,15,"Y","two collection dates","","","DB","date",0.300762715023327,1.78237388568412,-4.82999992370605,-2.89065742492676,-2.89065742492676,-2.31053972244263,-7.50386243453249e-05,4.67454947283841e-06,4.67454947283841e-06
"2113",2113,"hortulana",21291861,"APSC",2006,9,5,"2006-09-05","Tennessee","decatur","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21291861",-88.11267514,35.61803658,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",0.131610169691049,1.84947484991683,-4.09000015258789,-2.73357582092285,-2.73357582092285,-2.27309989929199,-9.27140426938422e-05,-4.20652686443646e-05,-4.20652686443646e-05
"2114",2114,"hortulana",16080465,"FLAS",2012,7,21,"2012-07-21","Illinois","Clark","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080465",-87.6720333,39.31355,"geo_referenced","N","N","Y",NA,NA,"","","","","DB","",0.478220337828211,1.82379177849426,-4.94999980926514,-3.27084898948669,-3.11767768859863,-3.27084898948669,0.00011323788203299,0.000140857446240261,0.000140857446240261
"2115",2115,"hortulana",7188875,"ILL",1959,4,26,"1959-04-26","Illinois","piatt","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188875",-88.59556484,40.00833894,"county_centroid","Y","N","Y",65,17,"","","","","DB","",0.244067796158715,1.61522206234124,-3.83999991416931,-2.55368185043335,-2.48754167556763,-2.55368185043335,7.13932167855091e-05,9.74556460278109e-05,9.74556460278109e-05
"2116",2116,"hortulana",12508916,"DUKE",1938,4,14,"1938-04-14","West Virginia","cabell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12508916",-82.24029566,38.42975778,"county_centroid","Y","N","Y",65,11,"","","","","DB","date",0.208728808909655,1.64417934493212,-4.15000009536743,-2.98242521286011,-2.98242521286011,-2.51850605010986,2.57035389950033e-05,0.000103443700936623,0.000103443700936623
"2117",2117,"hortulana",21298197,"APSC",NA,NA,NA,"","Illinois","pope","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21298197",-88.56155094,37.42522439,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",0.233728810387143,1.93484149928832,-4.30000019073486,-2.91952729225159,-2.91952729225159,-2.69076442718506,-4.10220891353674e-05,7.79748552304227e-06,7.79748552304227e-06
"2118",2118,"hortulana",19212087,"UCHT",2001,4,19,"2001-04-19","Tennessee","clay","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212087",-85.53527027,36.55124999,"county_centroid","Y","N","Y",65,17,"","","","","DB","date",0.147627127388398,1.76655910050792,-4.86999988555908,-2.73229289054871,-2.6103253364563,-2.73229289054871,2.92028908006614e-05,4.7778168664081e-05,4.7778168664081e-05
"2119",2119,"hortulana",22693448,"KANU",1970,4,16,"1970-04-16","Tennessee","Rutherford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22693448",-86.581939,36.015618,"geo_referenced","Y","N","Y",65,11,"","","","","DB","",0.140000000611832,1.66044274169825,-3.94000005722046,-2.39461088180542,-2.20544838905334,-2.39461088180542,-0.000101261910458561,-4.64323347841855e-05,-4.64323347841855e-05
"2120",2120,"hortulana",7844193,"MUHW",198,4,12,"198X-04-12","West Virginia","roane","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7844193",-81.34211019,38.71571512,"county_centroid","Y","N","Y",65,11,"","","","","DB","date",0.283050842393758,1.70826822383824,-3.54999995231628,-2.67447233200073,-2.67447233200073,-2.59384655952454,5.79265797568951e-05,9.87193270702846e-05,9.87193270702846e-05
"2121",2121,"hortulana",6462285,"NY",1910,7,31,"1910-07-31","Missouri","Jasper Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6462285",-94.463004,37.146448,"geo_referenced","N","N","Y",NA,NA,"","","","","DB","",0.213813557826235,1.70625591858095,-4.57000017166138,-2.7769763469696,-2.74158716201782,-2.7769763469696,0.000375675095710903,0.000425907986937091,0.000425907986937091
"2122",2122,"hortulana",24135961,"LFCC",NA,NA,NA,"","Virginia","page","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24135961",-78.48877387,38.62319937,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",0.204999993792025,1.53320052670611,-3.69000005722046,-2.89310050010681,-2.76303553581238,-2.89310050010681,-0.000178192378371023,-0.000104730090242811,-0.000104730090242811
"2123",2123,"hortulana",11586662,"IND",1985,4,19,"1985-04-19","Missouri","Lincoln","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586662",-90.768842,39.027465,"geo_referenced","Y","N","Y",65,17,"","","","","DB","",0.268305082758099,1.73489934551869,-4.28000020980835,-2.76798343658447,-2.76798343658447,-2.42302322387695,-0.000233400292927399,-7.77257155277766e-05,-7.77257155277766e-05
"2124",2124,"hortulana",19212129,"UCHT",NA,NA,NA,"","Missouri","shannon","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212129",-91.40926513,37.15248055,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",0.12508474672371,1.80935921013354,-3.34999990463257,-3.69637799263,-3.69637799263,-3.05363249778748,0.000402533012675121,0.000599148741457611,0.000599148741457611
"2125",2125,"hortulana",15369865,"NCU",2002,7,3,"2002-07-03","Georgia","walker","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369865",-85.29841149,34.72315853,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",-0.106016957058997,1.65473996034507,-3.84999990463257,-2.89903426170349,-2.89903426170349,-2.82841014862061,0.000172517728060484,0.000120649106975179,0.000120649106975179
"2126",2126,"hortulana",16080470,"FLAS",2012,7,21,"2012-07-21","Illinois","White","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080470",-88.23765,38.0490333,"geo_referenced","N","N","Y",NA,NA,"","","","","DB","",0.352372881956398,1.7985795475229,-4.55999994277954,-3.86031556129456,-3.86031556129456,-3.68158721923828,0.000262981513515115,0.000327000685501844,0.000327000685501844
"2127",2127,"hortulana",3848990,"APSC",2002,4,14,"2002-04-14","Tennessee","clay","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848990",-85.53527027,36.55124999,"county_centroid","Y","N","Y",65,15,"","","","","DB","",0.147627127388398,1.76655910050792,-4.86999988555908,-2.73229289054871,-2.6103253364563,-2.73229289054871,2.92028908006614e-05,4.7778168664081e-05,4.7778168664081e-05
"2128",2128,"hortulana",11586332,"IND",1919,4,16,"1919-04-16","Indiana","Sullivan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586332",-87.579285,39.205924,"geo_referenced","Y","N","Y",65,17,"","","","","DB","",0.478220337828211,1.82379177849426,-4.94999980926514,-3.27084898948669,-3.11767768859863,-3.27084898948669,0.00011323788203299,0.000140857446240261,0.000140857446240261
"2129",2129,"hortulana",13271217,"TENN",1937,4,13,"1937-04-13","Tennessee","anderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271217",-84.18804503,36.12118775,"county_centroid","Y","N","Y",65,15,"","","","","DB","date",0.0530508454194513,1.67417310173435,-3.70000004768372,-3.25811243057251,-2.90865802764893,-3.25811243057251,0.000176403686054982,0.00016466413217131,0.00016466413217131
"2130",2130,"hortulana",7444215,"NCSC",1957,4,24,"1957-04-24","Missouri","st clair","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444215",-93.78217755,38.038767,"county_centroid","Y","N","Y",67,17,"","","","","DB","date",0.320932201362389,1.81307312172405,-4.38000011444092,-2.69867610931396,-2.69867610931396,-2.54908013343811,0.000134274378069676,0.000240261913859285,0.000240261913859285
"2131",2131,"hortulana",21204162,"EIU",1975,8,4,"1975-08-04","Illinois","Greene","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204162",-90.5523,39.22811,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",0.268305082758099,1.73489934551869,-4.28000020980835,-2.76798343658447,-2.76798343658447,-2.42302322387695,-0.000233400292927399,-7.77257155277766e-05,-7.77257155277766e-05
"2132",2132,"hortulana",11586687,"IND",1949,8,6,"1949-08-06","Illinois","Tazewell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586687",-89.537869,40.705982,"geo_referenced","N","N","Y",NA,NA,"","","","","DB","",0.300762715023327,1.78237388568412,-4.82999992370605,-2.89065742492676,-2.89065742492676,-2.31053972244263,-7.50386243453249e-05,4.67454947283841e-06,4.67454947283841e-06
"2133",2133,"hortulana",16184982,"MOAR",2005,5,13,"2005-05-13","Pennsylvania","Luzerne","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16184982",-75.879134,41.088031,"geo_referenced","Y","N","Y",65,9,"","","","","DB","",-0.0284745767081188,1.54271968071973,-2.99000000953674,-3.22461080551147,-3.22461080551147,-3.17568230628967,0.000126309401821345,0.000169130857102573,0.000169130857102573
"2134",2134,"hortulana",10414387,"KNK",NA,NA,NA,"","Kentucky","campbell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10414387",-84.37499867,38.95193944,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",0.292627121590204,1.78117383916332,-5.15000009536743,-3.52294111251831,-3.30079698562622,-3.52294111251831,1.07834011942032e-05,-6.95182552590268e-06,-6.95182552590268e-06
"2135",2135,"hortulana",16988203,"MARY",1980,6,7,"1980-06-07","Maryland","Charles","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16988203",-77.256084,38.444755,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",0.0366101682785962,1.66443656281935,-3.55999994277954,-2.70973014831543,-2.70973014831543,-2.57043790817261,-9.74867434706539e-05,-2.63471447397023e-05,-2.63471447397023e-05
"2136",2136,"hortulana",10258297,"CONV",NA,NA,NA,"","Tennessee","sevier","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10258297",-83.52075356,35.78995684,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",-0.0151694843513986,1.62490380479995,-4.23000001907349,-3.19181442260742,-2.97287106513977,-3.19181442260742,0.000261687382590026,0.000208109457162209,0.000208109457162209
"2137",2137,"hortulana",16080471,"FLAS",2012,7,21,"2012-07-21","Illinois","Pulaski","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080471",-89.1092667,37.2701667,"geo_referenced","N","N","Y",NA,NA,"","","","","DB","",0.185084738610786,1.84610643004744,-4.09000015258789,-3.28541660308838,-3.28541660308838,-2.64075946807861,9.06944114831276e-05,0.000185204567969777,0.000185204567969777
"2138",2138,"hortulana",7188876,"ILL",1963,4,27,"1963-04-27","Illinois","piatt","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188876",-88.59556484,40.00833894,"county_centroid","Y","N","Y",67,17,"","","","","DB","",0.244067796158715,1.61522206234124,-3.83999991416931,-2.55368185043335,-2.48754167556763,-2.55368185043335,7.13932167855091e-05,9.74556460278109e-05,9.74556460278109e-05
"2139",2139,"hortulana",10414385,"KNK",1995,4,13,"1995-04-13","Kentucky","campbell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10414385",-84.37499867,38.95193944,"county_centroid","Y","N","Y",65,15,"","","","","DB","date",0.292627121590204,1.78117383916332,-5.15000009536743,-3.52294111251831,-3.30079698562622,-3.52294111251831,1.07834011942032e-05,-6.95182552590268e-06,-6.95182552590268e-06
