"","specificEpithet","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass","flowers","fruit","leaves","bbch.f","bbch.v","flagged","note","flagged_question","question_note","entered_by","imput_date.GPS","eventDate2","eventDate3","doy","doy.cent","bbch.v.scale","bbch.short"
"831","nigra",4984606,"WIS",1969,5,3,"1969-05-03","Wisconsin","waukesha","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4984606",-88.30065305,43.01909719,"county_centroid","Y","N","Y",65,7,"","","","","DB","","1969-5-3",1969-05-03,123,18.7561942517344,2,1
"832","nigra",4997222,"WIS",1991,5,9,"1991-05-09","Wisconsin","menominee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4997222",-88.70651728,45.0058129,"county_centroid","Y","N","N",65,0,"","","","","DB","","1991-5-9",1991-05-09,129,24.7561942517344,1,1
"833","nigra",5163943,"WIS",1976,5,1,"1976-05-01","Wisconsin","marquette","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5163943",-89.39315236,43.82004321,"county_centroid","Y","N","N",65,0,"","","","","DB","","1976-5-1",1976-05-01,122,17.7561942517344,1,1
"834","nigra",11587004,"IND",1914,5,21,"1914-05-21","Connecticut","Litchfield","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11587004",-73.421232,41.983426,"geo_referenced","Y","N","Y",65,17,"","","","","DB","","1914-5-21",1914-05-21,141,36.7561942517344,5,3
"835","nigra",5109885,"WIS",1932,5,15,"1932-05-15","Wisconsin","vilas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5109885",-89.50560388,46.04393647,"county_centroid","Y","N","Y",65,11,"","","","","DB","","1932-5-15",1932-05-15,136,31.7561942517344,3,2
"836","nigra",20453557,"VCU",1969,4,20,"1969-04-20","Virginia","chesterfield","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20453557",-77.57630417,37.38879869,"county_centroid","Y","N","Y",65,9,"","","","","DB","date","1969-4-20",1969-04-20,110,5.75619425173439,2,1
"837","nigra",16573561,"VDB",1961,4,28,"1961-04-28","Virginia","montgomery","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16573561",-80.38792767,37.16766958,"county_centroid","Y","N","Y",65,15,"","","","","DB","date","1961-4-28",1961-04-28,118,13.7561942517344,4,2
"838","nigra",5103197,"WIS",1977,4,18,"1977-04-18","Wisconsin","richland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5103197",-90.42680565,43.38185921,"county_centroid","Y","N","N",65,0,"","","","","DB","","1977-4-18",1977-04-18,108,3.75619425173439,1,1
"839","nigra",4458099,"F",1905,5,27,"1905-05-27","Illinois","Cook","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458099",-87.69,41.97,"geo_referenced","Y","N","Y",65,7,"","","","","DB","","1905-5-27",1905-05-27,147,42.7561942517344,2,1
"840","nigra",4458100,"F",1964,5,1,"1964-05-01","Illinois","cook","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458100",-87.82118018,41.84295948,"county_centroid","Y","N","Y",61,11,"","","","","DB","date","1964-5-1",1964-05-01,122,17.7561942517344,3,2
"841","nigra",5163466,"WIS",1941,5,11,"1941-05-11","Wisconsin","clark","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5163466",-90.60803895,44.73745707,"county_centroid","Y","N","Y",67,17,"","","","","DB","","1941-5-11",1941-05-11,131,26.7561942517344,5,3
"842","nigra",7460304,"EMC",1974,5,23,"1974-05-23","Michigan","Leelanau","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7460304",-85.783333,44.983333,"geo_referenced","Y","N","Y",65,17,"","","","","DB","","1974-5-23",1974-05-23,143,38.7561942517344,5,3
"843","nigra",5028933,"WIS",1965,6,1,"1965-06-01","Wisconsin","fond du lac","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5028933",-88.49308608,43.75436493,"county_centroid","Y","N","Y",69,19,"","","","","DB","","1965-6-1",1965-06-01,152,47.7561942517344,6,4
"844","nigra",5082161,"WIS",1958,5,17,"1958-05-17","Wisconsin","ashland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5082161",-90.67539498,46.2673139,"county_centroid","Y","N","Y",67,17,"","","","","DB","","1958-5-17",1958-05-17,137,32.7561942517344,5,3
"845","nigra",7460307,"EMC",1980,5,26,"1980-05-26","Ontario","Thunder Bay District","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7460307",-89.716667,48.166667,"geo_referenced","Y","N","Y",65,17,"","","","","DB","","1980-5-26",1980-05-26,147,42.7561942517344,5,3
"846","nigra",24062581,"VT",1894,5,15,"1894-05-00","New Hampshire","Grafton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24062581",-72.19101,43.71556,"geo_referenced","Y","N","Y",65,11,"Y","two collection dates","","","DB","","1894-5-15",1894-05-15,135,30.7561942517344,3,2
"847","nigra",24117363,"VT",1922,5,14,"1922-05-14","Vermont","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24117363",-73.08017,43.79975,"geo_referenced","Y","N","Y",60,15,"","","","","DB","date","1922-5-14",1922-05-14,134,29.7561942517344,4,2
"848","alleghaniensis",19211146,"UCHT",2001,5,10,"2001-05-10","West Virginia","greenbrier","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211146",-80.45250288,37.94738262,"county_centroid","Y","Y","Y",67,17,"","","","","SC","date","2001-5-10",2001-05-10,130,25.7561942517344,5,3
"849","alleghaniensis",6816043,"GMUF",1992,4,24,"1992-04-24","Virginia","culpeper","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816043",-77.95471798,38.49027232,"county_centroid","Y","N","Y",65,10,"","","","","SC","","1992-4-24",1992-04-24,115,10.7561942517344,3,2
"850","alleghaniensis",7443931,"NCSC",1968,4,14,"1968-04-14","North Carolina","yancey","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7443931",-82.31418186,35.89729949,"county_centroid","Y","N","Y",65,11,"","","","","SC","date","1968-4-14",1968-04-14,105,0.756194251734385,3,2
"851","alleghaniensis",13273092,"TENN",1980,4,15,"","West Virginia","greenbrier","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273092",-80.45250288,37.94738262,"county_centroid","Y","N","Y",67,17,"","","","","SC","","1980-4-15",1980-04-15,106,1.75619425173439,5,3
"852","alleghaniensis",4595024,"CMC",1963,5,10,"1963-05-10","Michigan","Montcalm","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4595024",-84.895328,43.400929,"geo_referenced","Y","N","Y",65,9,"","","","","SC","","1963-5-10",1963-05-10,130,25.7561942517344,2,1
"853","alleghaniensis",6816032,"GMUF",1971,5,2,"1971-05-02","Virginia","rockingham","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816032",-78.88476613,38.51659089,"county_centroid","Y","N","N",65,0,"","","","","SC","","1971-5-2",1971-05-02,122,17.7561942517344,1,1
"854","alleghaniensis",6816036,"GMUF",1971,5,2,"1971-05-02","Virginia","rockingham","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816036",-78.88476613,38.51659089,"county_centroid","Y","N","N",65,0,"","","","","SC","","1971-5-2",1971-05-02,122,17.7561942517344,1,1
"855","alleghaniensis",16573750,"VDB",1948,5,2,"1948-05-02","Minnesota","anoka","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16573750",-93.24879371,45.28353504,"county_centroid","Y","N","Y",60,11,"","","Y","right bbch.f?","SC","date","1948-5-2",1948-05-02,123,18.7561942517344,3,2
"856","alleghaniensis",24496467,"CHRB",1965,5,12,"1965-05-12","New Jersey","hunterdon","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24496467",-74.91399192,40.57308721,"county_centroid","Y","N","Y",65,17,"","","","","SC","","1965-5-12",1965-05-12,132,27.7561942517344,5,3
"857","alleghaniensis",7844179,"MUHW",1995,4,20,"1995-04-20","West Virginia","mason","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7844179",-82.02640101,38.77267183,"county_centroid","Y","N","Y",67,11,"","","","","SC","date","1995-4-20",1995-04-20,110,5.75619425173439,3,2
"858","alleghaniensis",6444091,"NY",1900,5,13,"1900-05-13","Connecticut","Fairfield Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6444091",-73.204835,41.167041,"geo_referenced","Y","N","Y",65,10,"Y","two collection dates","","","SC","","1900-5-13",1900-05-13,133,28.7561942517344,3,2
"859","hortulana",22662956,"KANU",1958,4,19,"1958-04-19","Oklahoma","Ottawa","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22662956",-94.707184,36.675128,"geo_referenced","Y","N","Y",65,11,"","","","","SC","","1958-4-19",1958-04-19,109,4.75619425173439,3,2
"860","hortulana",3848989,"APSC",2000,4,15,"2000-04-15","Tennessee","montgomery","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848989",-87.3853334,36.4974526,"county_centroid","Y","N","Y",65,9,"Y","two collection dates","","","SC","","2000-4-15",2000-04-15,106,1.75619425173439,2,1
"861","hortulana",19752196,"APSC",1983,4,13,"1983-04-13","Kentucky","breckinridge","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752196",-86.43526227,37.78521708,"county_centroid","Y","N","Y",65,11,"","","","","SC","","1983-4-13",1983-04-13,103,-1.24380574826561,3,2
"862","hortulana",12876933,"UARK",1975,4,18,"1975-04-18","Arkansas","benton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876933",-94.26402599,36.34167755,"county_centroid","Y","N","Y",65,10,"","","","","SC","","1975-4-18",1975-04-18,108,3.75619425173439,3,2
"863","hortulana",7188906,"ILL",1941,4,14,"1941-04-14","Illinois","union","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188906",-89.25802761,37.47670464,"county_centroid","Y","N","Y",65,10,"","","","","SC","","1941-4-14",1941-04-14,104,-0.243805748265615,3,2
"864","hortulana",7188884,"ILL",1966,5,1,"1966-05-01","Illinois","piatt","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188884",-88.59556484,40.00833894,"county_centroid","Y","N","Y",65,10,"","","","","SC","","1966-5-1",1966-05-01,121,16.7561942517344,3,2
"865","hortulana",16573480,"VDB",1978,4,16,"1978-04-16","Kentucky","kenton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16573480",-84.52886045,38.93005566,"county_centroid","Y","N","Y",65,15,"","","","","SC","date","1978-4-16",1978-04-16,106,1.75619425173439,4,2
"866","hortulana",10426138,"MTSU",1987,4,5,"1987-04-05","Tennessee","coffee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426138",-86.0629231,35.49199645,"county_centroid","Y","N","Y",65,11,"","","","","SC","","1987-4-5",1987-04-05,95,-9.24380574826561,3,2
"867","hortulana",22494166,"KANU",1970,4,11,"1970-04-11","Missouri","Wayne","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22494166",-90.511682,37.243704,"geo_referenced","Y","N","Y",65,10,"","","","","SC","","1970-4-11",1970-04-11,101,-3.24380574826561,3,2
"868","hortulana",15369616,"NCU",1923,4,10,"1923-04-10","North Carolina","polk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369616",-82.18258161,35.28425418,"county_centroid","Y","N","Y",65,11,"","","","","SC","","1923-4-10",1923-04-10,100,-4.24380574826561,3,2
"869","hortulana",10426129,"MTSU",1982,3,27,"1982-03-27","Tennessee","wilson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426129",-86.29292412,36.15648925,"county_centroid","Y","N","N",65,0,"","","","","SC","","1982-3-27",1982-03-27,86,-18.2438057482656,1,1
"870","hortulana",24759397,"NY",1970,4,26,"1970-04-26","Texas","Ochiltree Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24759397",-100.802651,36.196992,"geo_referenced","Y","N","Y",65,17,"","","","","SC","","1970-4-26",1970-04-26,116,11.7561942517344,5,3
"871","hortulana",22620048,"KANU",1965,4,17,"1965-04-17","Kansas","Cherokee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620048",-94.64981,37.16363,"geo_referenced","Y","N","N",65,0,"Y","multiple collection dates","","","SC","","1965-4-17",1965-04-17,107,2.75619425173439,1,1
"872","hortulana",7444216,"NCSC",1947,3,27,"1947-03-27","Texas","rockwall","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444216",-96.40981766,32.90385563,"county_centroid","Y","N","Y",65,9,"","","","","SC","date","1947-3-27",1947-03-27,86,-18.2438057482656,2,1
"873","hortulana",22715876,"KANU",1967,4,12,"1967-04-12","Arkansas","Washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22715876",-94.165408,36.084121,"geo_referenced","Y","N","Y",65,15,"","","","","SC","","1967-4-12",1967-04-12,102,-2.24380574826561,4,2
"874","hortulana",7188865,"ILL",1861,4,15,"1861-00-00","Illinois","menard","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188865",-89.79853457,40.0271096,"county_centroid","Y","N","Y",65,10,"","","","","SC","","1861-4-15",1861-04-15,105,0.756194251734385,3,2
"875","hortulana",10426141,"MTSU",1990,3,13,"1990-03-13","Tennessee","williamson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426141",-86.89387444,35.89765856,"county_centroid","Y","N","N",65,0,"","","","","SC","","1990-3-13",1990-03-13,72,-32.2438057482656,1,1
"876","hortulana",11586316,"IND",1898,4,17,"1898-04-17","Indiana","Wells","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586316",-85.089803,40.767619,"geo_referenced","Y","N","N",65,0,"","","","","SC","","1898-4-17",1898-04-17,107,2.75619425173439,1,1
"877","hortulana",12876937,"UARK",1990,4,17,"1990-04-17","Arkansas","boone","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876937",-93.08863785,36.30918328,"county_centroid","Y","N","Y",65,11,"","","","","SC","date","1990-4-17",1990-04-17,107,2.75619425173439,3,2
"878","hortulana",12876950,"UARK",1975,4,21,"1975-04-21","Arkansas","washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876950",-94.22168881,35.97609413,"county_centroid","Y","N","Y",65,15,"","","","","SC","","1975-4-21",1975-04-21,111,6.75619425173439,4,2
"879","hortulana",13939870,"COLO",1947,3,27,"1947-03-27","Texas","rockwall","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13939870",-96.40981766,32.90385563,"county_centroid","Y","N","Y",65,9,"","","","","SC","date","1947-3-27",1947-03-27,86,-18.2438057482656,2,1
"880","hortulana",11053495,"UARK",1975,4,15,"1975-04-15","Arkansas","benton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11053495",-94.26402599,36.34167755,"county_centroid","Y","N","Y",65,9,"","","","","SC","","1975-4-15",1975-04-15,105,0.756194251734385,2,1
"881","hortulana",16184983,"MOAR",2005,5,13,"2005-05-13","Pennsylvania","Luzerne","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16184983",-75.879134,41.088031,"geo_referenced","Y","N","Y",65,11,"","","","","SC","","2005-5-13",2005-05-13,133,28.7561942517344,3,2
"882","hortulana",7188845,"ILL",1897,5,1,"1897-05-01","Illinois","champaign","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188845",-88.20542231,40.1304187,"county_centroid","Y","N","Y",65,11,"","","","","SC","","1897-5-1",1897-05-01,121,16.7561942517344,3,2
"883","hortulana",11586257,"IND",1913,4,20,"1913-04-20","Indiana","Floyd","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586257",-85.851111,38.307371,"geo_referenced","Y","N","Y",65,17,"","","","","SC","","1913-4-20",1913-04-20,110,5.75619425173439,5,3
"884","hortulana",12652468,"UT",1980,4,15,"","Texas","grayson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12652468",-96.68307802,33.62637928,"county_centroid","Y","N","Y",65,9,"Y","two collection dates","Y","can't read date","SC","","1980-4-15",1980-04-15,106,1.75619425173439,2,1
"885","hortulana",13271230,"TENN",2000,4,15,"2000-04-15","Tennessee","montgomery","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271230",-87.3853334,36.4974526,"county_centroid","Y","N","Y",65,9,"","","","","SC","date","2000-4-15",2000-04-15,106,1.75619425173439,2,1
"886","hortulana",19212095,"UCHT",2001,4,19,"2001-04-19","Tennessee","johnson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212095",-81.84376488,36.45815901,"county_centroid","Y","N","Y",65,11,"Y","","","","SC","date","2001-4-19",2001-04-19,109,4.75619425173439,3,2
"887","hortulana",25286612,"NY",1928,4,6,"1928-04-06","Oklahoma","Sequoyah Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25286612",-94.808843,35.456851,"geo_referenced","Y","N","Y",65,15,"","","","","SC","","1928-4-6",1928-04-06,97,-7.24380574826561,4,2
"888","hortulana",13273946,"TENN",1978,4,15,"1978-04-15","Kentucky","mercer","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273946",-84.87548633,37.81016981,"county_centroid","Y","N","Y",65,11,"","","","","SC","date","1978-4-15",1978-04-15,105,0.756194251734385,3,2
"889","hortulana",25286608,"NY",1933,3,26,"1933-03-26","Texas","Travis Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25286608",-97.995187,30.266912,"geo_referenced","Y","N","Y",65,10,"","","","","SC","","1933-3-26",1933-03-26,85,-19.2438057482656,3,2
